"DateTime","CaseID","TradingPeriod","Pnodename","vSPDDollarsPerMegawattHour","vSPDLoadMegawatts","vSPDGenerationMegawatts"
"26-FEB-2025 11:55","251012025022255930","TP24","MTR1101",85.76784,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","MVE1101",93.46771,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","MVE1102",93.46968,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NAP2201",86.25430,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NAP2201 NAP0",86.25430,0.00000,146.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NAP2202",86.25430,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NAP2202 NTM0",86.25430,0.00000,63.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NGA1101",92.40443,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NMA0331",79.58903,17.74356,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NMA0331 WHL0",79.58903,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NMA2201",79.52302,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NPK0331",88.54252,1.11732,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NPK1101",88.49890,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NSY0331",77.33977,13.51863,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NSY0331 PAE0",77.33977,0.00000,3.50000
"26-FEB-2025 11:55","251012025022255930","TP24","NSY2201",77.29513,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NWD0661",79.98973,17.05000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","NWD2201",79.96033,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OAM0331",79.20616,16.35644,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OAM1101",78.90390,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OAM1102",79.39932,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHA2201",76.72768,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHA2201 OHA0",76.72768,0.00000,171.46100
"26-FEB-2025 11:55","251012025022255930","TP24","OHB2201",76.80490,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHB2201 OHB0",76.80490,0.00000,151.45900
"26-FEB-2025 11:55","251012025022255930","TP24","OHC2201",76.64996,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHC2201 OHC0",76.64996,0.00000,151.45900
"26-FEB-2025 11:55","251012025022255930","TP24","OHK2201",87.05149,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHK2201 OHK0",87.05149,0.00000,46.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHW2201",90.01982,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OHW2202",90.01982,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OKE1101",88.80468,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OKI2201",86.38353,0.36364,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OKI2201 OKI0",86.38353,0.00000,34.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OKN0111",87.30266,2.74250,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OKN1101",87.25965,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ONG0331",90.44101,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ONG1101",90.38805,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OPI2201",78.34298,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OPI2202",78.34886,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OPK0331",82.83697,5.28185,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OPK1101",83.11363,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OPK1102",82.39329,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ORO1101",80.97474,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ORO1102",81.65700,2.08068,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA0221",93.00051,41.84854,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1103",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1104",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1105",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1106",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1107",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1108",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA1109",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA110A",93.01868,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA2201",92.75751,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTA2203",92.75540,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTI0111",80.28578,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OTI0661",80.23004,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OWH0111",88.86939,5.38343,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","OWH1101",88.81660,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PAK0331",92.98945,82.27504,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PAK2201",92.80997,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PAO1101",93.54795,28.64390,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN0221",93.79780,29.05020,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN0222",93.79780,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN0251",93.15369,4.87556,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN0331",93.59495,184.45860,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN1101",93.23318,102.48829,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PEN2201",93.09390,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PIE1101",89.50780,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PNI0331",81.50233,5.58658,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PNI1101",81.43249,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PNI1102",81.43312,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PPI2201",86.61115,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PPI2201 PPI0",86.61115,0.00000,38.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PRM0331",81.77898,26.81557,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PRM2201",81.74594,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PRM2202",81.74548,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PRT2201",81.74284,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","PRT2202",81.74255,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RDF0331",88.61180,50.07604,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RDF1101",88.40463,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RDF1102",88.40463,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RDF2201",88.10607,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RFC1101",81.56393,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RFN1101",81.56794,2.31186,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RFN1102",81.55040,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROS0221",93.91797,49.87289,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROS1101",93.69257,23.46362,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROT0111",89.27328,11.37630,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROT0331",89.39606,32.80844,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROT1101",88.91194,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROT1101 WHE0",88.91194,0.00000,5.50000
"26-FEB-2025 11:55","251012025022255930","TP24","ROT1102",89.20732,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROX1101",77.19642,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROX1101 ROX0",77.19642,0.00000,30.00100
"26-FEB-2025 11:55","251012025022255930","TP24","ROX2201",77.57961,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","ROX2201 ROX0",77.57961,0.00000,56.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RPO2201",84.35517,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RPO2201 RPO0",84.35517,0.00000,55.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RTO1101",92.49896,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","RTR1101",88.39371,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SBK0661",81.58242,17.62797,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SDN0331",78.12965,23.58102,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SDN2201",78.08950,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD0331",83.00605,17.87704,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD1101",82.83117,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD2201",82.92473,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD2201 SFD21",82.92473,0.00000,65.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD2201 SFD22",82.92473,0.00000,60.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SFD2201 SPL0",82.92473,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STK0331",81.46836,40.88128,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STK0331 SZR0",81.46836,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STK0661",81.52687,10.08551,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STK0661 COB0",81.52687,0.00000,16.25000
"26-FEB-2025 11:55","251012025022255930","TP24","STK1101",81.55308,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STK2201",81.30184,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STU0111",78.95682,3.12102,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","STU1101",78.88381,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SVL0331",93.62907,49.66974,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SVL2201",93.44909,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SVL2202",93.45197,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SWN0251",92.94192,6.19602,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","SWN2201",92.88227,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TAB2201 TAB0",86.56122,0.00000,145.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TAK0331",92.74551,69.13642,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TAK0331 SZR0",92.74551,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TAK2201",92.55016,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TAK2202",92.64138,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TGA0111",89.95341,12.39204,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TGA0331",89.88042,50.38076,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TGA0331 KMI0",89.88042,0.00000,7.50000
"26-FEB-2025 11:55","251012025022255930","TP24","TGA1101",89.66766,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","THI2201",86.63239,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","THI2201 THI1",86.63239,0.00000,81.00000
"26-FEB-2025 11:55","251012025022255930","TP24","THI2201 THI2",86.63239,0.00000,84.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TIM0111",78.67607,25.19932,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TIM1101",78.46392,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TIM2201",78.42912,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TIM2202",78.44253,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKA0111",79.14748,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKA0111 TKA1",79.14748,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKA0331",79.20291,1.15593,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKA1101",79.10171,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKB2201",77.22001,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKB2201 TKB1",77.22001,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKR0331",81.67304,46.21622,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKR1101",81.36699,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKU0331",85.27467,7.41491,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKU2201",85.02031,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TKU2201 TKU0",85.02031,0.00000,94.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMH2201",78.04620,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMI0331",90.01199,20.72112,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMI1101",89.76263,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMK0331",78.94265,19.07288,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMK1101",78.69055,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMK1102",78.68914,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMN0551",85.89753,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMN2201",85.82803,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMU0111",93.71231,22.24473,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TMU1101",93.49059,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TNG0111",83.71904,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TNG0551",83.68556,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TNG2201",83.62682,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TRK0111",88.63847,3.55509,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TRK1101",88.41640,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TRK1102",88.41640,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TRK2201",87.93938,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TUI1101",88.71255,36.97298,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TUI1101 KTW0",88.71255,0.00000,7.70000
"26-FEB-2025 11:55","251012025022255930","TP24","TUI1101 PRI0",88.71255,0.00000,13.80000
"26-FEB-2025 11:55","251012025022255930","TP24","TUI1101 TUI0",88.71255,0.00000,18.50000
"26-FEB-2025 11:55","251012025022255930","TP24","TWC2201",81.79737,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWC2201 NZW0",81.79737,0.00000,3.82000
"26-FEB-2025 11:55","251012025022255930","TP24","TWC2201 TWF0",81.79737,0.00000,23.45000
"26-FEB-2025 11:55","251012025022255930","TP24","TWH0331",90.04635,58.50669,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWH0331 TUK0",90.04635,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWH2201",89.84869,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWI2201",80.27643,553.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWT2201",81.81560,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWZ0331",76.90105,2.54305,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWZ2201",76.86707,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","TWZ2202",76.86707,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","UHT0331",81.62419,15.13454,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","UHT1101",81.36883,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WAI0111",88.51517,6.50074,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WAI0501",88.82356,0.71102,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WAI1101",88.06726,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WDV0111",83.30325,1.21889,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WDV1101",83.27600,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WDV1101 TAP0",83.27600,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WDV1102",83.27600,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WEL0331",95.90435,21.43214,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WEL1101",95.64417,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WEL1102",95.63411,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WGN0331",84.41387,22.85418,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WGN1101",84.04126,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHI0111",88.19225,33.90000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHI2201",88.05083,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHI2201 WHI1",88.05083,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHI2201 WHI2",88.05083,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHI2201 WHI3",88.05083,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHU0331",94.17787,21.73686,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WHU1101",94.13727,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIL0331",81.43482,19.90853,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIL0331 MCK0",81.43482,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIL1101",81.51242,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIL2201",81.41914,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIR0331",93.57205,70.18772,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIR1101",93.21615,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WIR1102",93.21506,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKM2201",87.44486,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKM2201 MOK0",87.44486,0.00000,76.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKM2201 WKM0",87.44486,0.00000,56.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKM2202",87.45532,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKO0331",95.00341,25.49510,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WKO1101",94.80531,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPA2201",87.14441,0.13611,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPA2201 WPA0",87.14441,0.00000,18.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPR0331",80.48052,2.88983,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPR0661",80.23495,1.61831,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPR2202",80.45785,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPR2203",80.45947,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPW0331",86.26578,18.18177,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPW1101",85.89493,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WPW1102",85.94324,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRD0331",93.50033,44.99733,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRD2201",93.30467,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRK0331",86.63718,28.54233,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRK0331 RKA0",86.63718,0.00000,23.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRK0331 TAA0",86.63718,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRK2201",86.57996,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WRK2201 WRK0",86.57996,0.00000,90.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK0111",76.26751,3.52559,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK0111 WTK0",76.26751,0.00000,74.33000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK0331",76.36129,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK1101",76.67176,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK1102",76.58318,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTK2201",76.60380,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTU0331",88.38330,46.52095,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTU2201",88.14789,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WTU2202",88.14796,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WVY0111",84.20112,3.04722,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WVY1101",83.94122,6.67444,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WVY1101 WPP0",83.94122,0.00000,3.32000
"26-FEB-2025 11:55","251012025022255930","TP24","WWD1102",81.51574,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WWD1102 WWD0",81.51574,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WWD1103",81.51587,0.00000,0.00000
"26-FEB-2025 11:55","251012025022255930","TP24","WWD1103 WWD0",81.51587,0.00000,0.00000
